Id,Class
38708,954
38709,639
38710,754
38711,755
38712,755
38713,659
38714,917
38715,803
38716,556
38717,583
38718,816
38719,690
38720,518
38721,824
38722,803
38723,330
38724,269
38725,756
38726,70
38727,903
38728,792
38729,405
38730,659
38731,92
38732,731
38733,753
38734,991
38735,732
38736,867
38737,548
38738,746
38739,520
38740,455
38741,651
38742,907
38743,642
38744,268
38745,756
38746,531
38747,578
38748,816
38749,832
38750,774
38751,317
38752,418
38753,851
38754,523
38755,755
38756,798
38757,34
38758,972
38759,814
38760,679
38761,205
38762,405
38763,494
38764,952
38765,917
38766,678
38767,549
38768,548
38769,571
38770,792
38771,842
38772,738
38773,997
38774,538
38775,542
38776,152
38777,752
38778,325
38779,357
38780,145
38781,934
38782,380
38783,232
38784,870
38785,501
38786,970
38787,370
38788,832
38789,468
38790,429
38791,962
38792,642
38793,678
38794,607
38795,912
38796,729
38797,213
38798,678
38799,584
38800,297
38801,232
38802,788
38803,992
38804,520
38805,885
38806,879
38807,726
38808,478
38809,796
38810,472
38811,636
38812,690
38813,632
38814,544
38815,510
38816,339
38817,678
38818,790
38819,573
38820,573
38821,365
38822,685
38823,232
38824,984
38825,381
38826,558
38827,638
38828,639
38829,823
38830,680
38831,677
38832,304
38833,612
38834,949
38835,946
38836,722
38837,632
38838,659
38839,67
38840,549
38841,995
38842,803
38843,904
38844,504
38845,978
38846,475
38847,967
38848,443
38849,766
38850,547
38851,755
38852,756
38853,698
38854,217
38855,538
38856,783
38857,832
38858,468
38859,816
38860,999
38861,874
38862,472
38863,756
38864,890
38865,901
38866,774
38867,733
38868,544
38869,780
38870,680
38871,677
38872,705
38873,728
38874,892
38875,175
38876,311
38877,549
38878,820
38879,789
38880,901
38881,972
38882,943
38883,344
38884,263
38885,830
38886,867
38887,740
38888,331
38889,774
38890,769
38891,232
38892,237
38893,277
38894,691
38895,646
38896,302
38897,756
38898,979
38899,608
38900,190
38901,875
38902,83
38903,816
38904,391
38905,469
38906,832
38907,322
38908,414
38909,734
38910,756
38911,659
38912,329
38913,173
38914,578
38915,756
38916,302
38917,736
38918,832
38919,554
38920,903
38921,734
38922,554
38923,984
38924,100
38925,849
38926,790
38927,551
38928,107
38929,47
38930,581
38931,83
38932,903
38933,824
38934,195
38935,558
38936,409
38937,777
38938,273
38939,409
38940,443
38941,601
38942,632
38943,443
38944,477
38945,561
38946,644
38947,425
38948,199
38949,681
38950,823
38951,964
38952,486
38953,877
38954,641
38955,578
38956,998
38957,116
38958,898
38959,501
38960,830
38961,468
38962,764
38963,924
38964,339
38965,577
38966,949
38967,490
38968,297
38969,330
38970,955
38971,558
38972,561
38973,869
38974,898
38975,803
38976,874
38977,769
38978,756
38979,827
38980,504
38981,705
38982,443
38983,632
38984,695
38985,515
38986,659
38987,148
38988,424
38989,879
38990,685
38991,702
38992,742
38993,421
38994,783
38995,85
38996,898
38997,530
38998,352
38999,717
39000,909
39001,937
39002,647
39003,712
39004,840
39005,780
39006,763
39007,591
39008,814
39009,758
39010,888
39011,883
39012,259
39013,729
39014,978
39015,814
39016,79
39017,722
39018,157
39019,731
39020,270
39021,755
39022,438
39023,405
39024,766
39025,659
39026,938
39027,659
39028,384
39029,780
39030,362
39031,88
39032,68
39033,632
39034,659
39035,200
39036,992
39037,51
39038,584
39039,781
39040,576
39041,266
39042,256
39043,769
39044,600
39045,130
39046,311
39047,663
39048,632
39049,729
39050,232
39051,190
39052,686
39053,397
39054,756
39055,164
39056,545
39057,443
39058,763
39059,678
39060,914
39061,497
39062,513
39063,314
39064,500
39065,468
39066,279
39067,919
39068,195
39069,549
39070,190
39071,605
39072,490
39073,633
39074,716
39075,803
39076,263
39077,567
39078,712
39079,601
39080,736
39081,978
39082,475
39083,501
39084,274
39085,701
39086,397
39087,468
39088,867
39089,756
39090,681
39091,355
39092,92
39093,381
39094,468
39095,988
39096,577
39097,858
39098,690
39099,690
39100,176
39101,632
39102,275
39103,678
39104,678
39105,339
39106,954
39107,275
39108,633
39109,725
39110,874
39111,536
39112,237
39113,671
39114,901
39115,311
39116,953
39117,904
39118,874
39119,470
39120,420
39121,996
39122,120
39123,46
39124,664
39125,622
39126,949
39127,898
39128,983
39129,226
39130,667
39131,443
39132,889
39133,605
39134,968
39135,649
39136,261
39137,572
39138,546
39139,903
39140,642
39141,585
39142,763
39143,830
39144,628
39145,232
39146,842
39147,151
39148,473
39149,904
39150,155
39151,468
39152,919
39153,747
39154,664
39155,677
39156,201
39157,832
39158,549
39159,592
39160,984
39161,780
39162,892
39163,879
39164,397
39165,997
39166,632
39167,790
39168,320
39169,536
39170,83
39171,676
39172,734
39173,403
39174,762
39175,632
39176,549
39177,406
39178,626
39179,136
39180,653
39181,468
39182,690
39183,903
39184,592
39185,989
39186,577
39187,156
39188,398
39189,217
39190,507
39191,944
39192,268
39193,657
39194,549
39195,949
39196,692
39197,922
39198,405
39199,34
39200,509
39201,164
39202,774
39203,413
39204,155
39205,973
39206,814
39207,237
39208,195
39209,971
39210,904
39211,443
39212,75
39213,756
39214,355
39215,814
39216,656
39217,644
39218,949
39219,690
39220,642
39221,199
39222,870
39223,413
39224,263
39225,803
39226,857
39227,681
39228,888
39229,386
39230,629
39231,659
39232,726
39233,488
39234,574
39235,832
39236,519
39237,832
39238,632
39239,504
39240,392
39241,746
39242,998
39243,602
39244,949
39245,660
39246,984
39247,695
39248,780
39249,745
39250,334
39251,418
39252,889
39253,958
39254,120
39255,443
39256,208
39257,680
39258,558
39259,393
39260,934
39261,270
39262,924
39263,683
39264,184
39265,830
39266,832
39267,554
39268,586
39269,659
39270,867
39271,549
39272,756
39273,199
39274,494
39275,628
39276,320
39277,361
39278,928
39279,889
39280,355
39281,725
39282,107
39283,944
39284,114
39285,37
39286,867
39287,814
39288,770
39289,669
39290,997
39291,820
39292,514
39293,514
39294,781
39295,898
39296,659
39297,456
39298,767
39299,577
39300,803
39301,879
39302,889
39303,983
39304,206
39305,845
39306,711
39307,168
39308,497
39309,290
39310,337
39311,969
39312,584
39313,140
39314,832
39315,832
39316,311
39317,811
39318,629
39319,217
39320,27
39321,678
39322,777
39323,551
39324,656
39325,832
39326,684
39327,803
39328,370
39329,678
39330,544
39331,929
39332,367
39333,848
39334,718
39335,989
39336,562
39337,999
39338,503
39339,774
39340,83
39341,622
39342,468
39343,785
39344,484
39345,702
39346,348
39347,803
39348,146
39349,791
39350,463
39351,136
39352,760
39353,661
39354,339
39355,616
39356,659
39357,339
39358,190
39359,756
39360,228
39361,543
39362,816
39363,578
39364,440
39365,571
39366,437
39367,413
39368,633
39369,497
39370,468
39371,833
39372,769
39373,625
39374,690
39375,874
39376,646
39377,52
39378,535
39379,756
39380,561
39381,557
39382,93
39383,581
39384,803
39385,497
39386,659
39387,42
39388,605
39389,314
39390,756
39391,760
39392,806
39393,702
39394,440
39395,900
39396,704
39397,659
39398,405
39399,840
39400,571
39401,726
39402,49
39403,792
39404,380
39405,728
39406,972
39407,222
39408,695
39409,917
39410,578
39411,905
39412,323
39413,656
39414,420
39415,750
39416,596
39417,79
39418,402
39419,912
39420,302
39421,755
39422,780
39423,403
39424,816
39425,853
39426,34
39427,870
39428,924
39429,405
39430,749
39431,879
39432,351
39433,120
39434,693
39435,870
39436,22
39437,937
39438,963
39439,875
39440,34
39441,924
39442,27
39443,764
39444,870
39445,83
39446,79
39447,532
39448,755
39449,232
39450,927
39451,903
39452,46
39453,638
39454,551
39455,968
39456,370
39457,816
39458,681
39459,538
39460,678
39461,774
39462,571
39463,870
39464,769
39465,351
39466,412
39467,557
39468,539
39469,543
39470,42
39471,17
39472,107
39473,821
39474,627
39475,988
39476,548
39477,509
39478,422
39479,690
39480,578
39481,981
39482,548
39483,702
39484,667
39485,587
39486,769
39487,914
39488,327
39489,712
39490,334
39491,212
39492,777
39493,187
39494,536
39495,548
39496,890
39497,642
39498,832
39499,626
39500,879
39501,193
39502,80
39503,870
39504,983
39505,632
39506,873
39507,509
39508,966
39509,680
39510,959
39511,647
39512,659
39513,984
39514,232
39515,380
39516,35
39517,581
39518,642
39519,873
39520,578
39521,820
39522,348
39523,188
39524,701
39525,982
39526,937
39527,870
39528,628
39529,468
39530,193
39531,917
39532,549
39533,114
39534,983
39535,158
39536,736
39537,681
39538,227
39539,903
39540,690
39541,273
39542,405
39543,605
39544,420
39545,803
39546,549
39547,693
39548,632
39549,578
39550,879
39551,443
39552,127
39553,259
39554,867
39555,578
39556,549
39557,221
39558,733
39559,849
39560,807
39561,605
39562,263
39563,124
39564,659
39565,34
39566,684
39567,22
39568,481
39569,475
39570,645
39571,990
39572,468
39573,769
39574,420
39575,784
39576,784
39577,888
39578,473
39579,756
39580,889
39581,554
39582,302
39583,392
39584,603
39585,549
39586,803
39587,203
39588,816
39589,816
39590,830
39591,156
39592,402
39593,750
39594,673
39595,692
39596,572
39597,444
39598,874
39599,638
39600,792
39601,948
39602,455
39603,984
39604,685
39605,102
39606,763
39607,566
39608,226
39609,833
39610,874
39611,468
39612,870
39613,330
39614,633
39615,755
39616,426
39617,474
39618,958
39619,639
39620,959
39621,622
39622,733
39623,725
39624,755
39625,712
39626,605
39627,833
39628,750
39629,913
39630,584
39631,917
39632,546
39633,626
39634,859
39635,551
39636,225
39637,756
39638,904
39639,962
39640,470
39641,51
39642,690
39643,843
39644,816
39645,212
39646,820
39647,729
39648,725
39649,350
39650,986
39651,917
39652,55
39653,678
39654,286
39655,792
39656,903
39657,693
39658,755
39659,774
39660,543
39661,867
39662,543
39663,443
39664,917
39665,58
39666,952
39667,480
39668,756
39669,654
39670,405
39671,725
39672,940
39673,46
39674,148
39675,199
39676,413
39677,92
39678,803
39679,35
39680,879
39681,228
39682,274
39683,985
39684,690
39685,870
39686,46
39687,903
39688,659
39689,769
39690,397
39691,885
39692,632
39693,851
39694,409
39695,440
39696,723
39697,755
39698,879
39699,578
39700,729
39701,756
39702,578
39703,816
39704,772
39705,638
39706,513
39707,518
39708,758
39709,755
39710,852
39711,83
39712,992
39713,814
39714,944
39715,293
39716,76
39717,725
39718,409
39719,333
39720,917
39721,810
39722,774
39723,917
39724,630
39725,535
39726,501
39727,256
39728,750
39729,546
39730,800
39731,587
39732,638
39733,662
39734,917
39735,756
39736,867
39737,718
39738,937
39739,546
39740,52
39741,755
39742,797
39743,879
39744,747
39745,10
39746,766
39747,745
39748,880
39749,318
39750,912
39751,392
39752,413
39753,917
39754,810
39755,600
39756,566
39757,816
39758,510
39759,833
39760,578
39761,548
39762,350
39763,814
39764,541
39765,983
39766,584
39767,928
39768,820
39769,571
39770,781
39771,890
39772,867
39773,443
39774,725
39775,274
39776,637
39777,774
39778,632
39779,698
39780,920
39781,237
39782,874
39783,867
39784,226
39785,76
39786,917
39787,874
39788,688
39789,757
39790,964
39791,733
39792,577
39793,734
39794,554
39795,892
39796,445
39797,544
39798,917
39799,350
39800,745
39801,786
39802,502
39803,750
39804,898
39805,468
39806,312
39807,921
39808,83
39809,816
39810,984
39811,405
39812,300
39813,978
39814,731
39815,74
39816,226
39817,35
39818,769
39819,903
39820,584
39821,690
39822,525
39823,798
39824,803
39825,849
39826,783
39827,577
39828,916
39829,651
39830,480
39831,335
39832,903
39833,348
39834,232
39835,972
39836,443
39837,120
39838,553
39839,77
39840,334
39841,1
39842,508
39843,558
39844,527
39845,921
39846,314
39847,632
39848,779
39849,558
39850,46
39851,967
39852,341
39853,460
39854,949
39855,573
39856,197
39857,725
39858,867
39859,556
39860,606
39861,792
39862,991
39863,497
39864,769
39865,484
39866,772
39867,267
39868,164
39869,352
39870,859
39871,656
39872,629
39873,825
39874,329
39875,832
39876,999
39877,549
39878,745
39879,443
39880,734
39881,387
39882,549
39883,917
39884,228
39885,967
39886,659
39887,434
39888,275
39889,341
39890,50
39891,557
39892,46
39893,59
39894,609
39895,79
39896,874
39897,984
39898,330
39899,756
39900,601
39901,232
39902,770
39903,960
39904,403
39905,834
39906,330
39907,387
39908,34
39909,959
39910,562
39911,67
39912,519
39913,728
39914,397
39915,405
39916,949
39917,549
39918,562
39919,42
39920,874
39921,832
39922,402
39923,695
39924,698
39925,124
39926,632
39927,862
39928,734
39929,355
39930,232
39931,658
39932,978
39933,833
39934,720
39935,438
39936,987
39937,756
39938,226
39939,581
39940,947
39941,510
39942,879
39943,814
39944,219
39945,678
39946,337
39947,712
39948,333
39949,549
39950,523
39951,979
39952,578
39953,420
39954,958
39955,885
39956,887
39957,102
39958,97
39959,91
39960,755
39961,34
39962,600
39963,858
39964,180
39965,904
39966,453
39967,837
39968,258
39969,297
39970,578
39971,917
39972,889
39973,931
39974,314
39975,917
39976,811
39977,983
39978,688
39979,275
39980,232
39981,513
39982,42
39983,692
39984,139
39985,473
39986,480
39987,859
39988,996
39989,490
39990,519
39991,867
39992,557
39993,627
39994,593
39995,780
39996,803
39997,794
39998,755
39999,620
40000,772
40001,684
40002,448
40003,554
40004,263
40005,174
40006,701
40007,780
40008,766
40009,443
40010,581
40011,539
40012,949
40013,248
40014,705
40015,895
40016,668
40017,584
40018,804
40019,151
40020,798
40021,566
40022,472
40023,659
40024,690
40025,366
40026,323
40027,232
40028,720
40029,626
40030,929
40031,756
40032,766
40033,443
40034,803
40035,926
40036,504
40037,756
40038,681
40039,642
40040,756
40041,271
40042,425
40043,432
40044,690
40045,879
40046,980
40047,758
40048,244
40049,405
40050,978
40051,864
40052,120
40053,438
40054,288
40055,126
40056,327
40057,755
40058,287
40059,593
40060,850
40061,273
40062,521
40063,833
40064,858
40065,381
40066,578
40067,566
40068,378
40069,879
40070,949
40071,175
40072,314
40073,898
40074,888
40075,578
40076,887
40077,656
40078,769
40079,650
40080,756
40081,232
40082,212
40083,578
40084,978
40085,352
40086,581
40087,238
40088,582
40089,869
40090,656
40091,806
40092,608
40093,353
40094,405
40095,903
40096,960
40097,575
40098,443
40099,625
40100,863
40101,790
40102,554
40103,372
40104,473
40105,772
40106,756
40107,302
40108,627
40109,46
40110,583
40111,383
40112,355
40113,405
40114,466
40115,803
40116,605
40117,331
40118,584
40119,756
40120,628
40121,27
40122,522
40123,602
40124,195
40125,993
40126,90
40127,46
40128,596
40129,651
40130,175
40131,553
40132,749
40133,190
40134,800
40135,843
40136,66
40137,549
40138,755
40139,917
40140,659
40141,548
40142,949
40143,453
40144,933
40145,943
40146,36
40147,222
40148,725
40149,749
40150,924
40151,978
40152,388
40153,629
40154,693
40155,199
40156,384
40157,497
40158,490
40159,903
40160,816
40161,598
40162,608
40163,670
40164,803
40165,949
40166,355
40167,663
40168,336
40169,195
40170,680
40171,577
40172,879
40173,632
40174,770
40175,835
40176,241
40177,391
40178,554
40179,764
40180,832
40181,633
40182,718
40183,879
40184,803
40185,549
40186,367
40187,543
40188,917
40189,869
40190,780
40191,46
40192,769
40193,268
40194,34
40195,578
40196,769
40197,52
40198,686
40199,943
40200,756
40201,182
40202,726
40203,131
40204,750
40205,984
40206,769
40207,817
40208,958
40209,733
40210,190
40211,970
40212,8
40213,628
40214,421
40215,397
40216,811
40217,704
40218,803
40219,224
40220,261
40221,145
40222,951
40223,750
40224,52
40225,261
40226,549
40227,816
40228,693
40229,573
40230,578
40231,22
40232,855
40233,653
40234,504
40235,903
40236,287
40237,415
40238,648
40239,478
40240,917
40241,582
40242,612
40243,20
40244,967
40245,982
40246,798
40247,964
40248,602
40249,604
40250,516
40251,816
40252,348
40253,468
40254,528
40255,484
40256,581
40257,755
40258,632
40259,273
40260,376
40261,889
40262,756
40263,490
40264,413
40265,967
40266,716
40267,528
40268,555
40269,720
40270,319
40271,917
40272,903
40273,455
40274,34
40275,870
40276,990
40277,792
40278,218
40279,728
40280,523
40281,814
40282,756
40283,722
40284,584
40285,793
40286,519
40287,949
40288,830
40289,949
40290,776
40291,562
40292,909
40293,959
40294,131
40295,222
40296,816
40297,830
40298,583
40299,79
40300,649
40301,337
40302,948
40303,602
40304,376
40305,755
40306,767
40307,346
40308,879
40309,548
40310,690
40311,907
40312,692
40313,611
40314,958
40315,903
40316,355
40317,484
40318,366
40319,879
40320,459
40321,7
40322,832
40323,602
40324,925
40325,468
40326,680
40327,600
40328,703
40329,331
40330,888
40331,972
40332,903
40333,774
40334,914
40335,74
40336,490
40337,515
40338,780
40339,535
40340,750
40341,548
40342,904
40343,803
40344,826
40345,440
40346,656
40347,334
40348,123
40349,291
40350,389
40351,237
40352,352
40353,745
40354,402
40355,827
40356,931
40357,992
40358,391
40359,504
40360,443
40361,756
40362,680
40363,754
40364,578
40365,681
40366,949
40367,435
40368,62
40369,756
40370,546
40371,490
40372,460
40373,147
40374,678
40375,190
40376,83
40377,562
40378,387
40379,602
40380,833
40381,155
40382,405
40383,766
40384,535
40385,544
40386,698
40387,22
40388,564
40389,874
40390,311
40391,656
40392,983
40393,663
40394,525
40395,908
40396,291
40397,656
40398,789
40399,425
40400,567
40401,291
40402,596
40403,832
40404,83
40405,725
40406,465
40407,981
40408,656
40409,761
40410,568
40411,302
40412,190
40413,364
40414,515
40415,536
40416,903
40417,978
40418,803
40419,772
40420,843
40421,663
40422,819
40423,403
40424,263
40425,903
40426,762
40427,874
40428,903
40429,646
40430,503
40431,940
40432,763
40433,475
40434,248
40435,330
40436,289
40437,984
40438,42
40439,8
40440,922
40441,523
40442,879
40443,258
40444,519
40445,175
40446,330
40447,740
40448,355
40449,897
40450,584
40451,506
40452,201
40453,651
40454,403
40455,991
40456,360
40457,912
40458,323
40459,950
40460,581
40461,715
40462,567
40463,599
40464,865
40465,201
40466,781
40467,765
40468,485
40469,247
40470,237
40471,409
40472,755
40473,716
40474,823
40475,797
40476,578
40477,125
40478,681
40479,246
40480,841
40481,722
40482,520
40483,919
40484,816
40485,395
40486,415
40487,920
40488,678
40489,88
40490,859
40491,899
40492,903
40493,832
40494,549
40495,678
40496,602
40497,830
40498,832
40499,792
40500,494
40501,642
40502,74
40503,882
40504,887
40505,503
40506,792
40507,755
40508,884
40509,867
40510,659
40511,654
40512,742
40513,445
40514,995
40515,140
40516,952
40517,381
40518,267
40519,571
40520,784
40521,546
40522,690
40523,756
40524,567
40525,733
40526,8
40527,361
40528,682
40529,136
40530,226
40531,765
40532,755
40533,792
40534,774
40535,549
40536,605
40537,912
40538,11
40539,832
40540,22
40541,917
40542,656
40543,879
40544,756
40545,944
40546,663
40547,662
40548,822
40549,774
40550,578
40551,221
40552,515
40553,248
40554,405
40555,79
40556,770
40557,761
40558,164
40559,468
40560,578
40561,591
40562,984
40563,425
40564,409
40565,628
40566,354
40567,949
40568,407
40569,633
40570,803
40571,125
40572,900
40573,622
40574,232
40575,391
40576,523
40577,958
40578,659
40579,867
40580,656
40581,698
40582,739
40583,723
40584,858
40585,450
40586,566
40587,578
40588,874
40589,943
40590,206
40591,771
40592,413
40593,34
40594,633
40595,780
40596,775
40597,803
40598,274
40599,756
40600,402
40601,766
40602,858
40603,794
40604,678
40605,397
40606,879
40607,656
40608,992
40609,514
40610,91
40611,984
40612,497
40613,538
40614,822
40615,728
40616,755
40617,232
40618,958
40619,774
40620,585
40621,870
40622,632
40623,547
40624,549
40625,79
40626,733
40627,907
40628,912
40629,145
40630,734
40631,803
40632,898
40633,769
40634,582
40635,330
40636,770
40637,814
40638,897
40639,129
40640,485
40641,216
40642,708
40643,990
40644,546
40645,978
40646,291
40647,765
40648,148
40649,803
40650,917
40651,327
40652,232
40653,608
40654,997
40655,258
40656,783
40657,904
40658,991
40659,867
40660,73
40661,816
40662,905
40663,490
40664,889
40665,903
40666,912
40667,827
40668,362
40669,749
40670,822
40671,885
40672,499
40673,814
40674,371
40675,903
40676,867
40677,654
40678,742
40679,442
40680,330
40681,912
40682,549
40683,730
40684,562
40685,445
40686,199
40687,917
40688,549
40689,725
40690,814
40691,600
40692,519
40693,414
40694,456
40695,769
40696,762
40697,904
40698,903
40699,350
40700,690
40701,528
40702,397
40703,601
40704,140
40705,692
40706,733
40707,997
40708,729
40709,237
40710,774
40711,629
40712,308
40713,573
40714,888
40715,801
40716,348
40717,46
40718,335
40719,632
40720,638
40721,413
40722,803
40723,359
40724,750
40725,849
40726,633
40727,557
40728,302
40729,904
40730,536
40731,297
40732,769
40733,894
40734,756
40735,873
40736,720
40737,451
40738,804
40739,769
40740,493
40741,816
40742,941
40743,616
40744,692
40745,695
40746,581
40747,628
40748,765
40749,424
40750,346
40751,234
40752,304
40753,917
40754,513
40755,519
40756,695
40757,154
40758,551
40759,999
40760,810
40761,890
40762,468
40763,421
40764,100
40765,659
40766,383
40767,443
40768,870
40769,180
40770,334
40771,898
40772,517
40773,755
40774,800
40775,903
40776,288
40777,904
40778,193
40779,745
40780,642
40781,819
40782,755
40783,770
40784,549
40785,546
40786,215
40787,82
40788,554
40789,263
40790,600
40791,733
40792,443
40793,751
40794,857
40795,55
40796,546
40797,689
40798,668
40799,30
40800,983
40801,667
40802,429
40803,733
40804,803
40805,647
40806,642
40807,922
40808,917
40809,509
40810,129
40811,765
40812,8
40813,632
40814,917
40815,345
40816,659
40817,632
40818,322
40819,409
40820,326
40821,488
40822,628
40823,731
40824,870
40825,725
40826,866
40827,577
40828,814
40829,163
40830,792
40831,750
40832,900
40833,659
40834,562
40835,666
40836,548
40837,780
40838,755
40839,578
40840,521
40841,584
40842,554
40843,827
40844,774
40845,803
40846,767
40847,584
40848,890
40849,379
40850,443
40851,849
40852,503
40853,481
40854,656
40855,83
40856,481
40857,881
40858,912
40859,636
40860,58
40861,172
40862,527
40863,531
40864,780
40865,947
40866,799
40867,589
40868,667
40869,530
40870,548
40871,117
40872,843
40873,871
40874,742
40875,843
40876,456
40877,727
40878,792
40879,46
40880,224
40881,840
40882,745
40883,755
40884,356
40885,745
40886,960
40887,662
40888,546
40889,729
40890,912
40891,792
40892,170
40893,226
40894,554
40895,201
40896,163
40897,330
40898,797
40899,635
40900,814
40901,685
40902,190
40903,600
40904,137
40905,409
40906,602
40907,698
40908,707
40909,34
40910,963
40911,195
40912,651
40913,632
40914,885
40915,34
40916,833
40917,727
40918,273
40919,124
40920,556
40921,409
40922,608
40923,581
40924,949
40925,903
40926,879
40927,576
40928,331
40929,695
40930,573
40931,864
40932,525
40933,523
40934,988
40935,603
40936,595
40937,35
40938,446
40939,769
40940,444
40941,903
40942,443
40943,288
40944,659
40945,543
40946,548
40947,522
40948,758
40949,843
40950,536
40951,619
40952,944
40953,67
40954,834
40955,22
40956,409
40957,715
40958,27
40959,833
40960,367
40961,742
40962,592
40963,997
40964,725
40965,873
40966,370
40967,88
40968,756
40969,1
40970,827
40971,879
40972,316
40973,592
40974,421
40975,308
40976,803
40977,330
40978,133
40979,580
40980,811
40981,879
40982,789
40983,755
40984,605
40985,237
40986,311
40987,546
40988,381
40989,873
40990,885
40991,42
40992,217
40993,888
40994,888
40995,978
40996,917
40997,713
40998,843
40999,531
41000,770
41001,677
41002,780
41003,917
41004,816
41005,601
41006,984
41007,205
41008,302
41009,803
41010,48
41011,803
41012,318
41013,903
41014,948
41015,530
41016,678
41017,349
41018,803
41019,2
41020,913
41021,632
41022,769
41023,702
41024,949
41025,283
41026,223
41027,510
41028,34
41029,563
41030,548
41031,820
41032,899
41033,501
41034,949
41035,892
41036,610
41037,958
41038,798
41039,74
41040,457
41041,1000
41042,548
41043,330
41044,696
41045,213
41046,909
41047,656
41048,938
41049,978
41050,835
41051,678
41052,642
41053,774
41054,772
41055,834
41056,83
41057,774
41058,954
41059,543
41060,549
41061,690
41062,683
41063,175
41064,903
41065,69
41066,566
41067,300
41068,334
41069,690
41070,746
41071,175
41072,756
41073,405
41074,443
41075,405
41076,870
41077,584
41078,497
41079,925
41080,405
41081,874
41082,970
41083,978
41084,756
41085,654
41086,525
41087,628
41088,874
41089,944
41090,125
41091,709
41092,953
41093,732
41094,52
41095,52
41096,674
41097,1000
41098,546
41099,562
41100,820
41101,663
41102,40
41103,288
41104,803
41105,381
41106,927
41107,52
41108,919
41109,769
41110,546
41111,803
41112,546
41113,397
41114,101
41115,779
41116,261
41117,175
41118,405
41119,663
41120,964
41121,418
41122,636
41123,83
41124,903
41125,628
41126,301
41127,573
41128,647
41129,592
41130,858
41131,784
41132,435
41133,821
41134,870
41135,715
41136,978
41137,538
41138,684
41139,665
41140,596
41141,642
41142,584
41143,632
41144,47
41145,330
41146,811
41147,59
41148,803
41149,309
41150,592
41151,917
41152,980
41153,405
41154,435
41155,833
41156,503
41157,803
41158,803
41159,632
41160,578
41161,879
41162,725
41163,46
41164,548
41165,770
41166,566
41167,930
41168,546
41169,366
41170,330
41171,780
41172,874
41173,225
41174,991
41175,581
41176,408
41177,725
41178,898
41179,792
41180,816
41181,316
41182,917
41183,903
41184,585
41185,992
41186,832
41187,919
41188,468
41189,427
41190,638
41191,944
41192,870
41193,34
41194,804
41195,912
41196,342
41197,980
41198,523
41199,557
41200,34
41201,352
41202,701
41203,606
41204,330
41205,903
41206,769
41207,277
41208,833
41209,859
41210,578
41211,760
41212,753
41213,234
41214,762
41215,832
41216,27
41217,879
41218,987
41219,352
41220,382
41221,413
41222,767
41223,681
41224,640
41225,879
41226,391
41227,648
41228,816
41229,270
41230,948
41231,420
41232,113
41233,409
41234,548
41235,792
41236,377
41237,897
41238,647
41239,690
41240,363
41241,755
41242,690
41243,898
41244,750
41245,879
41246,792
41247,690
41248,940
41249,944
41250,725
41251,690
41252,578
41253,120
41254,898
41255,166
41256,346
41257,344
41258,600
41259,870
41260,820
41261,987
41262,816
41263,303
41264,465
41265,814
41266,867
41267,601
41268,832
41269,695
41270,348
41271,490
41272,606
41273,992
41274,749
41275,330
41276,830
41277,409
41278,767
41279,766
41280,175
41281,232
41282,303
41283,756
41284,866
41285,849
41286,816
41287,370
41288,549
41289,548
41290,549
41291,903
41292,827
41293,917
41294,46
41295,405
41296,870
41297,544
41298,632
41299,531
41300,638
41301,921
41302,902
41303,581
41304,817
41305,6
41306,576
41307,903
41308,756
41309,501
41310,998
41311,750
41312,326
41313,821
41314,621
41315,532
41316,632
41317,342
41318,443
41319,397
41320,690
41321,633
41322,950
41323,262
41324,725
41325,827
41326,263
41327,903
41328,35
41329,381
41330,88
41331,35
41332,638
41333,381
41334,983
41335,392
41336,901
41337,450
41338,355
41339,522
41340,714
41341,916
41342,803
41343,376
41344,443
41345,185
41346,251
41347,957
41348,937
41349,176
41350,746
41351,513
41352,968
41353,638
41354,811
41355,456
41356,762
41357,702
41358,672
41359,678
41360,468
41361,197
41362,969
41363,475
41364,756
41365,34
41366,817
41367,490
41368,705
41369,659
41370,816
41371,397
41372,581
41373,66
41374,734
41375,770
41376,799
41377,443
41378,642
41379,138
41380,217
41381,769
41382,818
41383,843
41384,943
41385,766
41386,755
41387,931
41388,302
41389,756
41390,413
41391,672
41392,903
41393,591
41394,293
41395,577
41396,871
41397,490
41398,811
41399,163
41400,756
41401,988
41402,27
41403,831
41404,765
41405,978
41406,756
41407,628
41408,517
41409,231
41410,67
41411,525
41412,898
41413,573
41414,840
41415,642
41416,381
41417,756
41418,755
41419,776
41420,442
41421,545
41422,889
41423,46
41424,959
41425,632
41426,193
41427,949
41428,768
41429,517
41430,226
41431,701
41432,397
41433,698
41434,696
41435,765
41436,949
41437,312
41438,405
41439,903
41440,924
41441,758
41442,963
41443,774
41444,725
41445,515
41446,413
41447,920
41448,235
41449,742
41450,648
41451,834
41452,830
41453,380
41454,520
41455,889
41456,573
41457,269
41458,799
41459,646
41460,314
41461,546
41462,409
41463,275
41464,677
41465,765
41466,944
41467,6
41468,690
41469,600
41470,83
41471,517
41472,437
41473,603
41474,549
41475,381
41476,917
41477,803
41478,677
41479,870
41480,774
41481,659
41482,578
41483,803
41484,704
41485,397
41486,445
41487,903
41488,734
41489,903
41490,764
41491,944
41492,850
41493,949
41494,870
41495,816
41496,332
41497,879
41498,409
41499,701
41500,690
41501,656
41502,244
41503,512
41504,604
41505,468
